Constituency,Ac No,Const. Type,Cand Age,Cand Category,Cand Name,Gender,Cand Sl No,% of Vote Share,"""Candidate Count""",Total Votes (Overall),State Filter,Margin Bands,LOD: Cand Votes Polled,Cand Votes as % of Total Const Votes,winner count,Age Band,Candidate_Position (copy),Candidate_Position (group),Candidate Position,Count of Candidates (SNo),LOD: Const Votes Polled,Partyabbre,Partytype,Party Name,St Code,State,Total Votes Polled,Total Votes Polled (R),Year,Margin
Tiloi,178,GEN,58,GEN,Dr. Mohd. Aslam Khan,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,454,0%,0,51-60,18,Lost,18,1,184949,RaIP,Unrecognised,Rastriya Insaaf Party,S24,Uttar Pradesh,454,454,2012,0
Harchandpur,179,GEN,39,GEN,Dinesh Kumar Singh,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1773,1%,0,36-40,7,Lost,7,1,164857,RSBP,Unrecognised,Rashtriya Swabhimaan Party,S24,Uttar Pradesh,1773,1773,2012,0
Rae Bareli,180,GEN,38,GEN,Lavkush Singh,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,488,0%,0,36-40,14,Lost,14,1,190277,NJC,Unrecognised,Nehru Janhit Congress,S24,Uttar Pradesh,488,488,2012,0
Unchahar,183,GEN,40,GEN,Ganesh Prasad,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,749,0%,0,36-40,10,Lost,10,1,186652,JaKP,Unrecognised,Jan Kranti Party(Rashtrawadi),S24,Uttar Pradesh,749,749,2012,0
Gauriganj,185,GEN,38,GEN,Parasnath,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,414,0%,0,36-40,20,Lost,20,1,181832,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,414,414,2012,0
Amethi,186,GEN,27,GEN,Dharmendra Kumar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,962,1%,0,Upto 30,9,Lost,9,1,163038,BRPP,Unrecognised,Bharatiya Republican Paksha,S24,Uttar Pradesh,962,962,2012,0
Isauli,187,GEN,52,GEN,Nafees Ahmad,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,579,0%,0,51-60,16,Lost,16,1,170626,RaIP,Unrecognised,Rastriya Insaaf Party,S24,Uttar Pradesh,579,579,2012,0
Sultanpur,188,GEN,31,GEN,Udal Kumar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,462,0%,0,31-35,13,Lost,13,1,181145,BRPP,Unrecognised,Bharatiya Republican Paksha,S24,Uttar Pradesh,462,462,2012,0
Sadar,189,GEN,50,GEN,Ram Chandra,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,342,0%,0,46-50,16,Lost,16,1,167420,RaIP,Unrecognised,Rastriya Insaaf Party,S24,Uttar Pradesh,342,342,2012,0
Amritpur,193,GEN,28,GEN,Mohit,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,202,0%,0,Upto 30,16,Lost,16,1,158457,KiS,Unrecognised,Kisan Sena,S24,Uttar Pradesh,202,202,2012,0
Farrukhabad,194,GEN,45,GEN,Shivsaran,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,741,0%,0,41-45,11,Lost,11,1,174209,PECP,Unrecognised,Peace Party,S24,Uttar Pradesh,741,741,2012,0
Bhojpur,195,GEN,54,GEN,Bhawar Singh,Male,7,0.01%,Candidate Count,75831682,TRUE,Upto 100,9235,5%,0,51-60,6,Lost,6,1,172326,MD,Unrecognised,Mahan Dal,S24,Uttar Pradesh,9235,9235,2012,0
Chhibramau,196,GEN,43,GEN,Mahesh Chandra,Male,7,0.01%,Candidate Count,75831682,TRUE,Upto 100,5276,2%,0,41-45,5,Lost,5,1,224549,JaKP,Unrecognised,Jan Kranti Party(Rashtrawadi),S24,Uttar Pradesh,5276,5276,2012,0
Tirwa,197,GEN,47,GEN,Uruj Mouazzam,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,2625,1%,0,46-50,6,Lost,6,1,187099,MD,Unrecognised,Mahan Dal,S24,Uttar Pradesh,2625,2625,2012,0
Jaswantnagar,199,GEN,46,GEN,Sujit Kumar Shakya,Male,7,0.01%,Candidate Count,75831682,TRUE,Upto 100,4125,2%,0,46-50,5,Lost,5,1,215784,MD,Unrecognised,Mahan Dal,S24,Uttar Pradesh,4125,4125,2012,0
Etawah,200,GEN,53,GEN,Ashok Kumar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,293,0%,0,51-60,16,Lost,16,1,200343,NLP,Unrecognised,National Loktantrik Party,S24,Uttar Pradesh,293,293,2012,0
Bidhuna,202,GEN,37,GEN,Pushpendra Singh,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,277,0%,0,36-40,12,Lost,12,1,200011,IJP,Unrecognised,Indian Justice Party,S24,Uttar Pradesh,277,277,2012,0
Dibiyapur,203,GEN,42,GEN,Gambhir Singh,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,2550,1%,0,41-45,5,Lost,5,1,177190,MD,Unrecognised,Mahan Dal,S24,Uttar Pradesh,2550,2550,2012,0
Akbarpur - Raniya,206,GEN,44,GEN,Ajmer Singh,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,222,0%,0,41-45,13,Lost,13,1,186260,RKSP,Unrecognised,Rashtriya Krantikari Samajwadi Party,S24,Uttar Pradesh,222,222,2012,0
Sikandra,207,GEN,39,GEN,Devendra Pathak,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,359,0%,0,36-40,14,Lost,14,1,182334,JaRaP,Unrecognised,Jan Raajya Party,S24,Uttar Pradesh,359,359,2012,0
Bhognipur,208,GEN,69,GEN,Kunwar Lal Sachan,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,260,0%,0,61-70,20,Lost,20,1,196396,SSD,Unrecognised,Shoshit Samaj Dal,S24,Uttar Pradesh,260,260,2012,0
Govindnagar,212,GEN,26,GEN,Ankit Singh,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,283,0%,0,Upto 30,21,Lost,21,1,161755,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,283,283,2012,0
Sishamau,213,GEN,57,GEN,Pawan Bajpai,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,270,0%,0,51-60,8,Lost,8,1,133957,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,270,270,2012,0
Arya Nagar,214,GEN,44,GEN,Mhd.Esrar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1528,1%,0,41-45,5,Lost,5,1,125695,PECP,Unrecognised,Peace Party,S24,Uttar Pradesh,1528,1528,2012,0
Kidwai Nagar,215,GEN,32,GEN,Oomendra Bharat,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1646,1%,0,31-35,5,Lost,5,1,176973,JaRaP,Unrecognised,Jan Raajya Party,S24,Uttar Pradesh,1646,1646,2012,0
Madhaugarh,219,GEN,35,GEN,Avdhesh,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,671,0%,0,31-35,19,Lost,19,1,251149,ARVP,Unrecognised,Adarsh Rashtriya Vikas Party,S24,Uttar Pradesh,671,671,2012,0
Kalpi,220,GEN,40,GEN,Kaloo Ram,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1172,1%,0,36-40,12,Lost,12,1,222562,NLP,Unrecognised,National Loktantrik Party,S24,Uttar Pradesh,1172,1172,2012,0
Babina,222,GEN,56,GEN,Bhupendra Singh,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,344,0%,0,51-60,16,Lost,16,1,199389,BHAPP,Unrecognised,Bharatiya Prajashakti Party,S24,Uttar Pradesh,344,344,2012,0
Garautha,225,GEN,52,GEN,Jagat Singh Rajpoot,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,388,0%,0,51-60,14,Lost,14,1,207730,BC,Unrecognised,Bundelkhand Congress,S24,Uttar Pradesh,388,388,2012,0
Hamirpur,228,GEN,67,GEN,Krishna Pal,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1006,0%,0,61-70,10,Lost,10,1,231097,DBJ,Unrecognised,Desh Bachao Jan Morcha,S24,Uttar Pradesh,1006,1006,2012,0
Charkhari,231,GEN,53,GEN,Jagdish Prasad Dixit,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,763,0%,0,51-60,15,Lost,15,1,192365,RVLP,Unrecognised,RASHTRIYA VIKLANG PARTY,S24,Uttar Pradesh,763,763,2012,0
Tindwari,232,GEN,46,GEN,Mahendra Pratap,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,337,0%,0,46-50,14,Lost,14,1,162342,BC,Unrecognised,Bundelkhand Congress,S24,Uttar Pradesh,337,337,2012,0
Baberu,233,GEN,35,GEN,Atul,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1364,1%,0,31-35,11,Lost,11,1,171801,BC,Unrecognised,Bundelkhand Congress,S24,Uttar Pradesh,1364,1364,2012,0
Banda,235,GEN,49,GEN,Anoop Singh,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,847,1%,0,46-50,12,Lost,12,1,154074,RVLP,Unrecognised,RASHTRIYA VIKLANG PARTY,S24,Uttar Pradesh,847,847,2012,0
Bindki,239,GEN,55,GEN,Gangeshwar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,723,0%,0,51-60,13,Lost,13,1,175951,ABHM,Unrecognised,Akhil Bharat Hindu Mahasabha,S24,Uttar Pradesh,723,723,2012,0
Fatehpur,240,GEN,31,GEN,Pankaj Tiwari,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1030,1%,0,31-35,11,Lost,11,1,186113,JPS,Unrecognised,Janvadi Party(Socialist),S24,Uttar Pradesh,1030,1030,2012,0
Husainganj,242,GEN,36,GEN,Chandra Shekhar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,533,0%,0,36-40,11,Lost,11,1,171435,JPS,Unrecognised,Janvadi Party(Socialist),S24,Uttar Pradesh,533,533,2012,0
Bishwavnathganj,247,GEN,32,GEN,Abdul Sattar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,715,0%,0,31-35,20,Lost,20,1,181651,MC,Unrecognised,Momin Conference,S24,Uttar Pradesh,715,715,2012,0
Pratapgarh,248,GEN,36,GEN,"Anish Singh ""Rinku""",Male,7,0.03%,Candidate Count,75831682,TRUE,Upto 100,24278,14%,0,36-40,4,Lost,4,1,168599,AD,Unrecognised,Apna Dal,S24,Uttar Pradesh,24278,24278,2012,0
Patti,249,GEN,44,GEN,Bal Mukund,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,969,1%,0,41-45,12,Lost,12,1,190311,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,969,969,2012,0
Raniganj,250,GEN,25,GEN,Izhar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,669,0%,0,Upto 30,14,Lost,14,1,161906,RUC,Unrecognised,Rashtriya Ulama Council,S24,Uttar Pradesh,669,669,2012,0
Sirathu,251,GEN,44,GEN,Istiyak Ahmad,Male,7,0.01%,Candidate Count,75831682,TRUE,Upto 100,9527,5%,0,41-45,5,Lost,5,1,191433,AD,Unrecognised,Apna Dal,S24,Uttar Pradesh,9527,9527,2012,0
Chail,253,GEN,50,GEN,Prabhu Shankar Shukla,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,762,0%,0,46-50,16,Lost,16,1,178764,IJP,Unrecognised,Indian Justice Party,S24,Uttar Pradesh,762,762,2012,0
Phaphamau,254,GEN,31,GEN,Nadeem Ahmad,Male,7,0.02%,Candidate Count,75831682,TRUE,Upto 100,13919,8%,0,31-35,5,Lost,5,1,178070,AD,Unrecognised,Apna Dal,S24,Uttar Pradesh,13919,13919,2012,0
Phulpur,256,GEN,39,GEN,Moh. Naseem Hasmi,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,481,0%,0,36-40,17,Lost,17,1,188130,YVP,Unrecognised,Yuva Vikas Party,S24,Uttar Pradesh,481,481,2012,0
Handia,258,GEN,54,GEN,Dr. Rakeshdhar Tripathi,Male,7,0.06%,Candidate Count,75831682,TRUE,Upto 100,43096,24%,0,51-60,2,Lost,2,1,182368,PMSP,Unrecognised,Pragatisheel Manav Samaj Party,S24,Uttar Pradesh,43096,43096,2012,0
Meja,259,GEN,44,GEN,Er. Jagdish Singh Yadav,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,609,0%,0,41-45,16,Lost,16,1,157825,RsAD,Unrecognised,Rashtriya Apna Dal,S24,Uttar Pradesh,609,609,2012,0
Allahabad North,262,GEN,44,GEN,Pravin Chandra,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,152,0%,0,41-45,15,Lost,15,1,145138,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,152,152,2012,0
Barabanki,268,GEN,40,GEN,Ajai Kumar Singh,Male,7,0.01%,Candidate Count,75831682,TRUE,Upto 100,9685,5%,0,36-40,5,Lost,5,1,212871,PECP,Unrecognised,Peace Party,S24,Uttar Pradesh,9685,9685,2012,0
Dariyabad,270,GEN,25,GEN,Iliyas Ahmad,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,448,0%,0,Upto 30,16,Lost,16,1,235691,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,448,448,2012,0
Rudauli,271,GEN,26,GEN,Brijesh Kumar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,3570,2%,0,Upto 30,6,Lost,6,1,187287,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,3570,3570,2012,0
Bikapur,274,GEN,38,GEN,Amar Nath Verma S/O Ram Kuber,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,2815,1%,0,36-40,6,Lost,6,1,201750,PMSP,Unrecognised,Pragatisheel Manav Samaj Party,S24,Uttar Pradesh,2815,2815,2012,0
Ayodhya,275,GEN,44,GEN,Ajay Kumar Sinha,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,493,0%,0,41-45,19,Lost,19,1,192279,NRSN,Unrecognised,Narayani Sena,S24,Uttar Pradesh,493,493,2012,0
Katehari,277,GEN,52,GEN,Menhadi Hasan,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,320,0%,0,51-60,14,Lost,14,1,202134,CPI(ML)(L),Unrecognised,Communist Party of India  (Marxist-Leninist)  (Liberation),S24,Uttar Pradesh,320,320,2012,0
Tanda,278,GEN,28,GEN,Jayant Mishra,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,156,0%,0,Upto 30,16,Lost,16,1,176005,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,156,156,2012,0
Jalalpur,280,GEN,33,GEN,Arvind,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,372,0%,0,31-35,16,Lost,16,1,212875,NYP,Unrecognised,National Youth Party,S24,Uttar Pradesh,372,372,2012,0
Akbarpur,281,GEN,42,GEN,Dev Vrat,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,278,0%,0,41-45,17,Lost,17,1,177613,CPI(ML)(L),Unrecognised,Communist Party of India  (Marxist-Leninist)  (Liberation),S24,Uttar Pradesh,278,278,2012,0
Nanpara,283,GEN,46,GEN,Chhabilal,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1034,1%,0,46-50,13,Lost,13,1,164658,ARVP,Unrecognised,Adarsh Rashtriya Vikas Party,S24,Uttar Pradesh,1034,1034,2012,0
Matera,284,GEN,58,GEN,Gangaram,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1352,1%,0,51-60,9,Lost,9,1,160220,SP(I),Unrecognised,Socialist Party (India),S24,Uttar Pradesh,1352,1352,2012,0
Mahasi,285,GEN,53,GEN,Jagdamba Prasad,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,463,0%,0,51-60,16,Lost,16,1,161946,SHSP,Unrecognised,Shoshit Samaj Party,S24,Uttar Pradesh,463,463,2012,0
Bahraich,286,GEN,40,GEN,Ziyaulla Khan,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,501,0%,0,36-40,13,Lost,13,1,172029,SSD,Unrecognised,Shoshit Samaj Dal,S24,Uttar Pradesh,501,501,2012,0
Payagpur,287,GEN,45,GEN,Subhash Chand,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,886,0%,0,41-45,11,Lost,11,1,187177,SP(I),Unrecognised,Socialist Party (India),S24,Uttar Pradesh,886,886,2012,0
Kaiserganj,288,GEN,43,GEN,Ranvir Singh Alias Munna Singh,Male,7,0.02%,Candidate Count,75831682,TRUE,Upto 100,12048,6%,0,41-45,6,Lost,6,1,186604,PECP,Unrecognised,Peace Party,S24,Uttar Pradesh,12048,12048,2012,0
Bhinga,289,GEN,58,GEN,Murlidhar,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,709,0%,0,51-60,13,Lost,13,1,206073,BSRD,Unrecognised,Bharatiya Subhash Sena,S24,Uttar Pradesh,709,709,2012,0
Gainsari,292,GEN,41,GEN,Nand Lal,Male,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,536,0%,0,41-45,15,Lost,15,1,168138,BSRD,Unrecognised,Bharatiya Subhash Sena,S24,Uttar Pradesh,536,536,2012,0
Utraula,293,GEN,48,GEN,Abdul Mannan,Male,7,0.04%,Candidate Count,75831682,TRUE,Upto 100,30397,18%,0,46-50,4,Lost,4,1,168245,PECP,Unrecognised,Peace Party,S24,Uttar Pradesh,30397,30397,2012,0
